Timestamp,Census Tract,"On a scale of 1 - 5, where 1 is ""None"" and 5 is ""A Lot"", how many empty beer or liquor bottles are visible in streets, yards, or alleys? ","On a scale of 1 - 5, where 1 is ""None"" and 5 is ""A Lot"",  how many cigarette or cigar butts or discarded cigarette packages  are on the sidewalk or in the gutters? ","On a scale of 1 - 5, where 1 is ""None"" and 5 is ""A Lot"",  how many condoms are present on the sidewalk, in the gutters, or street of block face? ","On a scale of 1 - 5, where 1 is ""None"" and 5 is ""A Lot"", how much garbage, litter, or broken glass in the street or on the sidewalks? ", Are there abandoned cars in the neighborhood? How many do you see? ,"On a scale of 1-5 where 1 is ""Friendly Responses / Greetings / Helpful"" and 5 is ""Treated with Suspicion"", How were you regarded by the people in the block face?","On a scale of 1 - 4, where 1 is ""Very well kept / good condition"" and 4 is ""Poor / badly deteriorated condition"", in general, how would you rate the condition of buildings on the block face? (includes residential buildings, recreational facilities, manufacturing plants, business / industrial headquarters, etc)","Is there graffiti or evidence of graffiti that has been painted over on buildings, signs, or walls? (Questions 22-23)","On a scale of 1 - 4, where 1 is ""No fencing"" and 4 is ""High mesh fencing with barbed wire or spiked tops"", is there fencing and what kind? (includes all property)",Are any commercial/residential buildings being renovated?,What kinds of establishments are there on the block face? Select all that apply.,"On a scale of 1-3, where 1 is ""Few or none"" and 3 is a ""Most/all of it"", how many trees are linking the street of the block face? ",Is there public transportation available in the block face? ,Are private security guards visible?,Is there a police officer visible? ,Image #1,"Full Address of Block Face in Image #1 (Street Number, Street Name, City, State, Zip Code). E.g.: 2128 Oxford Street, Berkeley, CA, 94704.",Other thoughts or comments for Image #1,Image #2,"Full Address of Block Face in Image #2 (Street Number, Street Name, City, State, Zip Code). E.g.: 2128 Oxford Street, Berkeley, CA, 94704.",Other thoughts or comments for Image #2,Image #3,"Full Address of Block Face in Image #3 (Street Number, Street Name, City, State, Zip Code). E.g.: 2128 Oxford Street, Berkeley, CA, 94704.",Other thoughts or comments for Image #3,Image #4,Other thoughts or comments for Image #4,"Full Address of Block Face in Image #4 (Street Number, Street Name, City, State, Zip Code). E.g.: 2128 Oxford Street, Berkeley, CA, 94704.",Image #5,"Full Address of Block Face in Image #5 (Street Number, Street Name, City, State, Zip Code). E.g.: 2128 Oxford Street, Berkeley, CA, 94704.",Other thoughts or comments for Image #5,Image #1 coordinates,Image #2 coordinates,Image #3 coordinates,Image #4 coordinates,Image #5 coordinates
10/31/2019 21:31:57,4213,1.0,1.0,1.0,1.0,0.0,1.0,1.0,No,1.0,Yes,,2.0,No,No,No,https://drive.google.com/open?id=1rbTuY7rQzhxyi72KPYy93UKRz9Xd0Ydp,"1781 Capistrano Ave, Berkeley, CA, 94707","There were 3 well established front yard gardens like this on the block. People were growing greens, lots of tomatoes, and various types of herbs.",https://drive.google.com/open?id=1N1ZJKzbgtvPt7JcYA767lsn9oS1mt9_r,"831 Ensenada Ave, Berkeley, CA, 94707",This smashed pumpkin on the corner was the only litter I saw on the block. There were many pumpkins in front of the houses since it’s Halloween time.,https://drive.google.com/open?id=1i1NTCsItdMXZNP21hGocr9J3Poa2T-2U,"831 Ensenada Ave, Berkeley, CA, 94707",This unattractive wheel-chair ramp seems to clash with the other house-fronts which are mostly well tended. People on this block can afford to install amenities like this.,https://drive.google.com/open?id=1Gyh2rtRHD-MOVZJunFxymXyr8QFbhRrs,"I checked google maps, and this boat has been here since at least January of 2019. Underneath the boat there is a ladder and pile of mysterious refuse.","1716 Capistrano Ave, Berkeley, CA, 94707",,"1744 Capistrano Ave, Berkeley, CA, 94707",I found it odd that these two houses--separate residences--were attached in this way. A wooden fence continues back along the line between the lots. ,"[37.8934971079223, -122.28167871988]","[37.8925957513965, -122.282958552342]","[37.8925957513965, -122.282958552342]","[37.8927647850159, -122.282702016194]","[37.8930224246354, -122.282208997018]"
10/31/2019 23:05:32,4010,3.0,3.0,1.0,4.0,1.0,3.0,3.0,Yes,1.0,No,Liquor stores or Marijuana Dispensaries,1.0,Yes,No,No,https://drive.google.com/open?id=1AJg_UztpeiXr3Y7E2X5ggRb5fdCy8Wg-,"4325 Market St, Emeryville, CA, 94608",I saw a lot of empty liquor bottles like this one throughout the block face. Some were on the sidewalk like this one and some were even laying on the gated front parts of housing units.,https://drive.google.com/open?id=1adZt8IF-earAU5DiZirgdqHyxCklOao0,"4300 Market St, Emeryville, CA, 94608","I think this neighborhood watch sign indicates that there may be some crime in the neighborhood. Also, the electrical lines are messy and there are very little street lights on the block face. The photo above also has no visible street lights. ",https://drive.google.com/open?id=1FEtze70zIvdzSybUoJDA1_U7KFtB9Wl4,"4320 Market St, Emeryville, CA, 94608",These are the houses I mentioned in my field notes that seemed to stand out to me because of how well kept they are compared to the other housing units. This also accurately represents how different the housing units look in color and architecture.,https://drive.google.com/open?id=1pQ13APy7NQ7cC1e4JDh4V5su3URJs8ul,This is the liquor store mentioned in my field notes. I think the tagging on the left pole and sidewalk with the liquor store really represent the block face’s characteristics.,"4301 Market St, Emeryville, CA, 94608",,,,"(37.831217, -122.2719625)","(37.831217, -122.2719625)","(37.831217, -122.2719625)","(37.831217, -122.2719625)",NaN
11/1/2019 0:32:36,4010,1.0,3.0,1.0,2.0,0.0,1.0,2.0,No,2.0,Yes,,3.0,No,No,No,https://drive.google.com/open?id=1TgCk_kKXDCrOykZipVm5vb0n-MIPyXqf,"719 44th Street, Oakland, CA, 94609","The block, facing Martin Luther King Way 
",https://drive.google.com/open?id=1CBbSM8F2cIbzxKvEDYyQrFm4XOnwppKR,"719 44th Street, Oakland, CA, 94609","The block, facing West Street",https://drive.google.com/open?id=1TxmURo5Bx4Cgu2kCEsXHEqUJ808AyEtg,"714 44th Street, Oakland, CA, 94609",older style craftsman home with decorations ,https://drive.google.com/open?id=162D7DsiiX9r_a_JJ5zXad7hfdDzqOFcu,"New construction, initially unsure why upper frame remains. After reviewing google maps older images it seems that it is not the upper frame but was originally the first story of the house but was raised up. Who ever is remodeling wanted to preserve that part of the house. ","723 44th Street, Oakland, CA, 94609",,,,"[37.8330488728081, -122.269199275861]","[37.8330488728081, -122.269199275861]","[37.8332058518251, -122.269114960803]","[37.8330555708682, -122.269243744937]",NaN
11/1/2019 3:15:34,4033,2.0,2.0,1.0,3.0,0.0,3.0,3.0,Yes,4.0,Yes,Auto repair/auto body shop,2.0,Yes,No,No,https://drive.google.com/open?id=1ctyfLYg1zBUO4D10aL4luJ4bdD88i5Eq,"6th Street, Oakland, CA, 94607","Image 1: The image provided below represents the conditions around 6th street, such as the surroundings including the freeway. Along with the example of the conditions of the sidewalks and road. ",https://drive.google.com/open?id=1_dGRQf2ibCAr6vvjvxOhvZ7ifFJWubAY,"50 6th Street, Oakland, CA, 94607","Image 2: Walking along 6th street there was a localized Civiv Center Lodge a public space that can be used by resident; however, the other key points there is a notable indicator of low maintenance in the area. Specifically due to  trash, particularly in the freeway divider region. ",https://drive.google.com/open?id=1hTtO4CEgOg9tqQwb9TZQ88rPsWrxbrLy,"50 6th Street, Oakland, CA, 94607","Image 3: The motel is presented in this image for the reason there is a small business being carried out; in addition, Laney College can be seen in the background a public area. ",https://drive.google.com/open?id=156U_u7cJmliO6d-0AxjvnLys9urK7PfH,Image 4: This image is between 7th Street and Fallon Street gives a better grasp of the street conditions as well the houses around the area.,"50 6th Street, Oakland, CA, 94607",,,,"[37.7988167, -122.2746945]","[37.8025831, -122.2856124]","[37.8025831, -122.2856124]","[37.8025831, -122.2856124]",NaN
11/1/2019 9:52:57,4214,1.0,1.0,1.0,1.0,0.0,4.0,1.0,No,2.0,Yes,,3.0,Yes,No,No,https://drive.google.com/open?id=1fglDydTXa3KqCaAAmAYzj2itrk-URbZM,"1005 Oxford Street, Berkeley, CA, 94709","Very large multi-story home, offset from the street level.",https://drive.google.com/open?id=1NjfDmAsXCr-LKfNSOu4clqYOKRYIbybQ,"1005 Oxford Street, Berkeley, CA, 94709",Bay view visible throughout most of the neighborhood,https://drive.google.com/open?id=16Y9ybl1aAuEHHKF_XdDC7WeICBOGaOlX,"918 San Benito Rd, Berkeley, CA, 94707",Many trees linking the homes together.,,,,,,,"[37.8900534932259, -122.268019312574]","[37.8900534932259, -122.268019312574]","[37.891769771527, -122.268593801812]",NaN,NaN
11/1/2019 11:45:14,4033,1.0,5.0,1.0,3.0,0.0,2.0,3.0,No,4.0,No,"Parks, Playgrounds",1.0,Yes,No,No,https://drive.google.com/open?id=1H58x19wTyazNqqZChkm6f9_3maSpjP_s,"213 8th St, Oakland, CA, 94607","This residential complex on Jackson St. is a designated affordable housing unit for seniors. The building is called Doh On Yuen, and it is located in Oakland Chinatown. I think this residential is dominant amongst neighborhood because many of the people walking around the block were older people. Moreover, right outside the balconies you could see many cigarette butts, and across the street, Madison Park was occupied by tents.",https://drive.google.com/open?id=1DmfglGE1Djx3JvhNKvqRZ9Hq9t7Cwcit,"722 Jackson St, Oakland, CA, 94607",This picture was taken outside the senior home balconies. There were many cigarette butts lingering along the sidewalk.,https://drive.google.com/open?id=1jwGjdP61q87QkvPejpsCVS6WD2ZaZQyh,"175 8th St, Oakland, CA, 94607
",This was taken on the corner of Jackson St. and 8th St. facing Madison Park. ,https://drive.google.com/open?id=1Yxtimy8-Tsthi6Ma6bRFOeRIJrU7sW3z,"This would be outside of my block, but it just shows the condition of the nearby park. As stated in my fieldwork summary, the park was not in the best condition for recreational use as many tents were set up during the day.","Madison Park, Oakland, CA 94607",,,,"[37.7979308693584, -122.268267204361]","[37.7973618880175, -122.268046583124]","[37.7976460982264, -122.267541136469]","(37.7944308, -122.2663244)",NaN
11/1/2019 12:20:51,4006,1.0,1.0,1.0,2.0,0.0,1.0,2.0,No,2.0,No,"Community center, Liquor stores or Marijuana Dispensaries",2.0,Yes,No,No,https://drive.google.com/open?id=1cQZfRoNEeYOlV_Vz1hKzFwDam7qwYiS2,"576 57th Street, Oakland, CA, 94609",The houses are on the smaller end but they have lots of privacy due to their shrubbery.   ,https://drive.google.com/open?id=11S-48W80MLahXGGBOqrDBbKDaRFszDOM,"5699 Shattuck Ave, Oakland, CA, 94609",The church's building matches the block but the fence is somewhat out of place.,https://drive.google.com/open?id=1q7rUinmYFOlmOmeoFqcePIUOwbJDbg-_,"572 57th street, Oakland, CA, 94609",The cars are all facing different directions. ,,,,,,,"[37.842896233101, -122.26401993989]","[37.8423007857143, -122.264648142857]","[37.8429191647132, -122.263901596391]",NaN,NaN
11/1/2019 12:29:07,4007,2.0,2.0,1.0,2.0,0.0,3.0,2.0,No,3.0,Yes,,2.0,No,No,No,https://drive.google.com/open?id=1ln8NR4Rr7m5t9YHDXAv0RxLBlolPgOub,,Construction notices,https://drive.google.com/open?id=1dgEliyK3RbbnbiH7gSG1FmMlX-iKKF0t,,Cross streets,https://drive.google.com/open?id=12t37ig9rUNwBskHq93HmFDdIdRd7p3Lb,"865 Aileen st, Oakland, CA, 94608",Typical house on street,https://drive.google.com/open?id=1IbLhvLMXPeQYD0dkjTeVKbBsXp80uRa9,Fenced house,"865 Aileen st, Oakland, CA, 94608",https://drive.google.com/open?id=1P3uj7oXAfV7jYXm9DHgarD8ghHP9bAaK,"865 Aileen st, Oakland, CA, 94608",out of commission vehicle in someones side yard,"(37.8417578, -122.2723135)","(37.8417578, -122.2723135)","[37.8409819121184, -122.272764979053]","[37.8409819121184, -122.272764979053]","[37.8409819121184, -122.272764979053]"
11/1/2019 13:33:17,4206,1.0,1.0,1.0,1.0,0.0,1.0,1.0,Yes,1.0,No,,2.0,No,No,No,https://drive.google.com/open?id=1DHwt3NZ75ufJj4a2SembgDVg55GFErIx,"914 Neilson St, Albany, CA, 94707",The beginning of the block starting from the Marin Ave and Neilson St. Intersection,https://drive.google.com/open?id=1v5IAJZN4chVC5_UapYVOQyWHvG-J5B1x,"1501 Marin Ave, Albany, CA, 94706",The Marin Ave and Neilson St. Intersection,https://drive.google.com/open?id=1iYtxmbYVfSV2KuEOx0FbG42_FDYHcA6H,"914 Neilson St, Albany, CA, 94707",Construction being done to a house on the block,https://drive.google.com/open?id=1lYpLfnCxSzzWDks-o6J0R1NiMVrBrZGv,The Neilson St. and Sonoma Ave. Intersection Stop Sign with Graffiti Tags,"1025 Neilson St, Albany, CA, 94706",,,,"[37.8903188151817, -122.286565918233]","[37.889453, -122.285991]","[37.8903188151817, -122.286565918233]","[37.8870800605038, -122.286863402466]",NaN
11/1/2019 13:36:41,4205,1.0,1.0,1.0,2.0,0.0,3.0,3.0,No,1.0,No,Schools or daycare centers,3.0,No,No,No,https://drive.google.com/open?id=1mw5puBFSlWWTROWEwL1YoLqosvtGF3i8,"954 Cornell Avenue, Albany, CA, 94706",The block is mainly residential area so there were a few abandoned home furniture on the street ,https://drive.google.com/open?id=1rw9wjEGpfSdJhLhiXqJyMJ0gqn5khlOJ,"963 Cornell Avenue, Albany, CA, 94706",Most of the ground of the block cracked and it shows how old the area is. ,https://drive.google.com/open?id=11eV1p8JTJeDpyBDrGnufJHlvMGNapeG0,"967 Cornell Avenue, Albany, CA, 94706",The cars were parked on both sides of the block because most of  the buildings do not have their own drive-way since they are not set back. ,https://drive.google.com/open?id=1-qp7jdHImcs9Ypn9QDYSofYRDDg2thRB,The area was not really well managed. ,"962 Cornell Avenue, Albany, CA, 94706",https://drive.google.com/open?id=1m5Q8u6VNcIA-I7GizPActAN1TYNx9ScN,"913 Cornell Avenue, Albany, CA, 94706",Most of the pedestrians were pairs of an adult and a kid since elementary school is located on the block.    ,"[37.8886192308871, -122.295793288263]","[37.8884240243197, -122.295515255812]","[37.8883058220706, -122.295477045966]","[37.8883828264434, -122.295716868589]","[37.88990150984, -122.295993010423]"
11/1/2019 14:03:30,4031,1.0,2.0,1.0,2.0,0.0,1.0,1.0,No,1.0,No,"Bars and alcoholic beverage services, Eating places/restaurants, Professional offices (doctor dentist lawyer accountant real estate), Supermarkets/grocery stores",2.0,No,No,Yes,https://drive.google.com/open?id=1dxsJxERG3k8VnHskD9CZ_2rvcW8PnZ7Q,"471 9th St, Oakland, CA, 94607",,https://drive.google.com/open?id=1KWo6wlYnqa9utj1K55pqTBCTKaHU1-U-,"491 9th St, Oakland, CA, 94607",,https://drive.google.com/open?id=1wQazq5GWwecb53sYL5zHl3jVPmaa76vW,"460 8th St, Oakland, CA, 94607",,,,,,,,"[37.8010484311409, -122.273997750019]","[37.801190755921, -122.274365158804]","[37.8004763, -122.2741201]",NaN,NaN
11/1/2019 14:35:28,4212,1.0,1.0,1.0,1.0,0.0,3.0,1.0,No,1.0,No,,2.0,No,No,No,https://drive.google.com/open?id=1MAc9SDFrt8lTmeTq1ohm7-hST4GO6rB7,"833 The Alameda, Berkeley, CA, 94707",Has a prominent street lamp in front which adds another level of safety.   ,https://drive.google.com/open?id=1fge4D_ltW-RWhoW8nbSEX9X1jZ1m99v1,"899 The Alameda, Berkeley, CA,  94707",This house is one of the nearest to a slew of restaurants aimed at higher class residents such as “Jerusalem Organic Kitchen”,https://drive.google.com/open?id=15S-HkrGO2h8ISIajUFbAxiqRB1sxdlt3,"865 The Alameda, Berkeley, CA, 94707",By now we have already deducted that this neighborhood is of a high class and is inhabited by wealthy residents. ,https://drive.google.com/open?id=1jmj57uwJnGbINlAs10VvPEXft5-lfcsr,"Both the houses in view have almost all of their lights on inside and even have some accent lights on the outside of their houses which is also a sign of relative disregard for the electric utility bill. I did consider that they might have solar, but after taking a closer look I did not find any panels. ","849 The Alameda, Berkeley, CA, 94707",https://drive.google.com/open?id=1QqLn_I5b5861ROofgN2ywLTfCdBzcJoJ,"863 The Alameda, Berkeley, CA, 94707",In front of this house we can see the BMW that is most likely a 2009 top model. It has been up-kept very well and has aftermarket wheels that aren’t cheap. ,"[37.8928965199884, -122.277291963391]","[37.8916648, -122.276918]","[37.8923150144083, -122.277254802882]","[37.892604212999, -122.277300665009]","[37.892350938209, -122.277261987642]"
11/1/2019 14:36:30,4027,2.0,2.0,1.0,3.0,1.0,4.0,2.0,No,2.0,No,"Parks, Playgrounds, Schools or daycare centers",2.0,No,No,No,https://drive.google.com/open?id=1Bh-tNxtkgEJ6yr2Sk3kUwLJLUevAmfIj,"974 16th St, Oakland, CA, 94607",Grafitti present on the playground structure. Clear anti-police sentiment.,https://drive.google.com/open?id=10zqWXlbJMZFPVx30D91ZlGYUuqSMRmdp,"815 16TH St, Oakland, CA, 94607",One of the alcoholic bottles near the playground. Both were fairly small but it is hard alcohol.,https://drive.google.com/open?id=1R0qMLfEyQqiTo0fHh_A6ppauNmvjd08Q,"815 16TH St, Oakland, CA, 94607","A car with broken a broken window and a large dent on the side. Not sure if it’s abandoned but since it was parked in front of a residence, maybe not?",https://drive.google.com/open?id=1yfoPchRj_0rrQcfd1TN7SEEPVvYni42f,"A sign in front of one of the homes saying, “In this house, we believe: black lives matter, women’s rights are human rights, no human is illegal, science is real, love is love, kindness is everything”. It has a nice sentiment and was pleasant to see.","815 16TH St, Oakland, CA, 94607",https://drive.google.com/open?id=1mQB4GurPYUD7KEdkrQRd4Gues_ortxPT,"815 16TH St, Oakland, CA, 94607","This was either the neighbor of the sign before or the same house of the sign before, not entirely sure. There is some surveillance present.","[37.810331, -122.2819626]","[37.8092147142857, -122.279573571429]","[37.8092147142857, -122.279573571429]","[37.8092147142857, -122.279573571429]","[37.8092147142857, -122.279573571429]"
11/1/2019 15:46:31,4027,1.0,2.0,1.0,2.0,0.0,2.0,2.0,No,3.0,No,Professional offices (doctor dentist lawyer accountant real estate),1.0,Yes,No,No,https://drive.google.com/open?id=1TkjaKo_h3_J6qOonqhGq3jaeAPQHcDoL,"650 14th St, Oakland, CA, 94612",The street is moderately clean and there is a lot of space for cars to park on the curb. There isn't much people on the sidewalk but the people who do pass were majority adults with their children. ,https://drive.google.com/open?id=1tIThT4YqgPdvDPw0wyO4srylur9TPP4s,"1415 Martin Luther King Jr Way, Oakland, CA, 94612","This is the only apartment complex on this block. Compared to the surrounding apartment complexes on other streets, this one is probably the oldest one, but it is still moderately well kept. ",https://drive.google.com/open?id=1gZ0Bs__rd9e6njJa27fLXqqJ8iwmYeFg,"1432 Martin Luther King Jr Way, Oakland, CA, 94612","This is the only professional office on the street. it is also the only non residential building that has a gate. The area around the building was also very clean. compared to the other buildings on the street, this building is very well kept and the paint hasn't faded.",https://drive.google.com/open?id=1i4yuDlWz3y-dtyUUCHcmkJr0-7fTMVxE,"This is another option for parking, but what was confusing is that the parking space was blocked off by gates and it has a ""warning keep out"" sign. There is also a few pieces of broken glass by the parking space. ","1414 Martin Luther King Jr Way, Oakland, CA, 94612",https://drive.google.com/open?id=1wDcEYsvFlos-KMuW6wgKRVDyVVSNY0ek,"1429 Martin Luther King Jr Way, Oakland, CA, 94612","This shows Martin Luther King Jr Way from the view outside the only recreational building on the street, East Bay Fencers Gym. The gym had a few signs of graffiti on the side but it was nothing bad, it was only the address of the building. This image also shows 2 people, an older woman with a child. ","[37.8064001, -122.276071]","(37.8103872, -122.2769914)","(37.8103872, -122.2769914)","(37.8103872, -122.2769914)","(37.8103872, -122.2769914)"
11/1/2019 14:55:00,4007,3.0,4.0,1.0,3.0,0.0,4.0,2.0,Yes,2.0,No,"Parks, Professional offices (doctor dentist lawyer accountant real estate)",1.0,No,No,No,https://drive.google.com/open?id=1AlMR3I_BqSLYMgDLVVJXn6li2UhRO7Xp,"848 61st Street, Emeryville, CA, 94608","This is the most modern looking house in the block, it did not seem to fit the style of the neighborhood",https://drive.google.com/open?id=1eyod35icIQwYakPBI719ng_zmjJq7CzC,"829 61st Street, Emeryville, CA, 94608",Image #2 is a multi-family building that looks run-down which was the vibe of the neighborhood,https://drive.google.com/open?id=1uiCtMgX-IH8Q-FctVJ6psgh_IUSyu-I7,"817 61st Street, Emeryville, CA, 94608",Image #3 is another multi family building that looks more put together and more updated,https://drive.google.com/open?id=1rDRpGL_bOEW2-Qaz5VudWs74O9WHnNDJ,"This is at the beginning of the block, they were the only ones with high fences and there was a man doing yoga on his lot, that was big enough to have two cars parked and more space.","809 61st Street, Emeryville, CA, 94608",,,,"[37.8430523, -122.2884709]","[37.8430523, -122.2884709]","[37.8430523, -122.2884709]","[37.8430523, -122.2884709]",NaN
11/1/2019 15:15:44,4010,2.0,2.0,1.0,1.0,0.0,2.0,3.0,No,2.0,No,,3.0,No,No,No,https://drive.google.com/open?id=1zEbtn0Dh8Ife_lTxogcDtUvp6U9flF_R,, Duplex in the background and man giving tickets for street sweeping.,https://drive.google.com/open?id=1eF7cia4P2MUDVAVp8ewBhxry3hWHebUw,,"Picture 3- Long street of parking tickets being given to cars. Also variety of different cars
",https://drive.google.com/open?id=1MnqqqsO9VfbYED26amMGDrkoWCkG7bdO,,"Picture 2- Sidewalk view with complex in the background. Opening to the right is run in with Latino men. White women in the distance. Overall cleanliness on street.
",,,,,,,"(37.831217, -122.2719625)","(37.831217, -122.2719625)","(37.831217, -122.2719625)",NaN,NaN
